image_path,dataset_source,split,folder_label,super_label,is_skin,image_quality,brightness_mean,contrast_std,width,height,needs_review,label_source,label_status,human_verified
archive (1)/train/Seborrheic Keratoses and other Benign Tumors/skin-tags-polyps-56.jpg,archive (1),train,Seborrheic Keratoses and other Benign Tumors,benign_tumor,yes,poor,101.72,12.52,720,480,no,folder_inference,auto_complete,no
archive (1)/train/Seborrheic Keratoses and other Benign Tumors/skin-tags-polyps-58.jpg,archive (1),train,Seborrheic Keratoses and other Benign Tumors,benign_tumor,yes,poor,95.44,15.99,480,720,no,folder_inference,auto_complete,no
archive (1)/train/Seborrheic Keratoses and other Benign Tumors/skin-tags-polyps-59.jpg,archive (1),train,Seborrheic Keratoses and other Benign Tumors,benign_tumor,yes,fair,89.61,21.81,480,720,no,folder_inference,auto_complete,no
archive (1)/train/Seborrheic Keratoses and other Benign Tumors/skin-tags-polyps-6.jpg,archive (1),train,Seborrheic Keratoses and other Benign Tumors,benign_tumor,yes,fair,105.70,24.09,720,481,no,folder_inference,auto_complete,no
archive (1)/train/Seborrheic Keratoses and other Benign Tumors/skin-tags-polyps-62.jpg,archive (1),train,Seborrheic Keratoses and other Benign Tumors,benign_tumor,yes,fair,93.05,21.53,720,480,no,folder_inference,auto_complete,no
archive (1)/train/Seborrheic Keratoses and other Benign Tumors/skin-tags-polyps-67.jpg,archive (1),train,Seborrheic Keratoses and other Benign Tumors,benign_tumor,yes,fair,119.37,25.10,720,472,no,folder_inference,auto_complete,no
archive (1)/train/Seborrheic Keratoses and other Benign Tumors/skin-tags-polyps-71.jpg,archive (1),train,Seborrheic Keratoses and other Benign Tumors,benign_tumor,yes,fair,121.16,25.57,720,472,no,folder_inference,auto_complete,no
archive (1)/train/Seborrheic Keratoses and other Benign Tumors/skin-tags-polyps-74.jpg,archive (1),train,Seborrheic Keratoses and other Benign Tumors,benign_tumor,yes,poor,113.55,16.20,720,472,no,folder_inference,auto_complete,no
archive (1)/train/Seborrheic Keratoses and other Benign Tumors/skin-tags-polyps-75.jpg,archive (1),train,Seborrheic Keratoses and other Benign Tumors,benign_tumor,yes,poor,128.59,17.56,480,720,no,folder_inference,auto_complete,no
archive (1)/train/Seborrheic Keratoses and other Benign Tumors/skin-tags-polyps-80.jpg,archive (1),train,Seborrheic Keratoses and other Benign Tumors,benign_tumor,yes,fair,139.52,25.69,720,481,no,folder_inference,auto_complete,no
archive (1)/train/Seborrheic Keratoses and other Benign Tumors/skin-tags-polyps-83.jpg,archive (1),train,Seborrheic Keratoses and other Benign Tumors,benign_tumor,yes,fair,141.23,21.31,720,488,no,folder_inference,auto_complete,no
archive (1)/train/Seborrheic Keratoses and other Benign Tumors/skin-tags-polyps-88.jpg,archive (1),train,Seborrheic Keratoses and other Benign Tumors,benign_tumor,yes,poor,182.39,17.35,720,464,no,folder_inference,auto_complete,no
archive (1)/train/Seborrheic Keratoses and other Benign Tumors/skin-tags-polyps-90.jpg,archive (1),train,Seborrheic Keratoses and other Benign Tumors,benign_tumor,yes,fair,180.51,22.93,720,481,no,folder_inference,auto_complete,no
archive (1)/train/Seborrheic Keratoses and other Benign Tumors/skin-tags-polyps-92.jpg,archive (1),train,Seborrheic Keratoses and other Benign Tumors,benign_tumor,yes,fair,137.79,23.24,720,469,no,folder_inference,auto_complete,no
archive (1)/train/Seborrheic Keratoses and other Benign Tumors/skin-tags-polyps-99.jpg,archive (1),train,Seborrheic Keratoses and other Benign Tumors,benign_tumor,yes,fair,191.72,18.91,720,468,no,folder_inference,auto_complete,no
archive (1)/train/Seborrheic Keratoses and other Benign Tumors/spiny-keratoderma-1.jpg,archive (1),train,Seborrheic Keratoses and other Benign Tumors,benign_tumor,yes,poor,116.31,14.88,720,480,no,folder_inference,auto_complete,no
archive (1)/train/Seborrheic Keratoses and other Benign Tumors/spiny-keratoderma-3.jpg,archive (1),train,Seborrheic Keratoses and other Benign Tumors,benign_tumor,yes,poor,128.73,12.52,720,480,no,folder_inference,auto_complete,no
archive (1)/train/Seborrheic Keratoses and other Benign Tumors/spiny-keratoderma-6.jpg,archive (1),train,Seborrheic Keratoses and other Benign Tumors,benign_tumor,yes,fair,142.74,24.59,720,472,no,folder_inference,auto_complete,no
archive (1)/train/Seborrheic Keratoses and other Benign Tumors/spiny-keratoderma-8.jpg,archive (1),train,Seborrheic Keratoses and other Benign Tumors,benign_tumor,yes,poor,122.11,9.07,720,472,no,folder_inference,auto_complete,no
archive (1)/train/Seborrheic Keratoses and other Benign Tumors/stucco-keratoses-27.jpg,archive (1),train,Seborrheic Keratoses and other Benign Tumors,benign_tumor,yes,poor,175.44,16.25,720,472,no,folder_inference,auto_complete,no
archive (1)/train/Seborrheic Keratoses and other Benign Tumors/stucco-keratoses-28.jpg,archive (1),train,Seborrheic Keratoses and other Benign Tumors,benign_tumor,yes,poor,144.25,16.66,720,472,no,folder_inference,auto_complete,no
archive (1)/train/Seborrheic Keratoses and other Benign Tumors/stucco-keratoses-45.jpg,archive (1),train,Seborrheic Keratoses and other Benign Tumors,benign_tumor,yes,fair,124.28,18.10,480,720,no,folder_inference,auto_complete,no
archive (1)/train/Seborrheic Keratoses and other Benign Tumors/stucco-keratoses-46.jpg,archive (1),train,Seborrheic Keratoses and other Benign Tumors,benign_tumor,yes,fair,145.76,22.62,480,720,no,folder_inference,auto_complete,no
archive (1)/train/Seborrheic Keratoses and other Benign Tumors/syringoma-13.jpg,archive (1),train,Seborrheic Keratoses and other Benign Tumors,benign_tumor,yes,fair,132.42,25.61,720,472,no,folder_inference,auto_complete,no
archive (1)/train/Seborrheic Keratoses and other Benign Tumors/syringoma-19.jpg,archive (1),train,Seborrheic Keratoses and other Benign Tumors,benign_tumor,yes,fair,117.45,24.61,720,480,no,folder_inference,auto_complete,no
archive (1)/train/Seborrheic Keratoses and other Benign Tumors/syringoma-20.jpg,archive (1),train,Seborrheic Keratoses and other Benign Tumors,benign_tumor,yes,fair,121.20,25.80,720,472,no,folder_inference,auto_complete,no
archive (1)/train/Seborrheic Keratoses and other Benign Tumors/syringoma-21.jpg,archive (1),train,Seborrheic Keratoses and other Benign Tumors,benign_tumor,yes,fair,121.20,25.80,720,472,no,folder_inference,auto_complete,no
archive (1)/train/Seborrheic Keratoses and other Benign Tumors/syringoma-22.jpg,archive (1),train,Seborrheic Keratoses and other Benign Tumors,benign_tumor,yes,poor,121.41,13.80,720,472,no,folder_inference,auto_complete,no
archive (1)/train/Seborrheic Keratoses and other Benign Tumors/syringoma-24.jpg,archive (1),train,Seborrheic Keratoses and other Benign Tumors,benign_tumor,yes,fair,112.47,19.09,720,472,no,folder_inference,auto_complete,no
archive (1)/train/Seborrheic Keratoses and other Benign Tumors/syringoma-30.jpg,archive (1),train,Seborrheic Keratoses and other Benign Tumors,benign_tumor,yes,fair,127.91,23.22,720,472,no,folder_inference,auto_complete,no
archive (1)/train/Seborrheic Keratoses and other Benign Tumors/syringoma-33.jpg,archive (1),train,Seborrheic Keratoses and other Benign Tumors,benign_tumor,yes,fair,131.18,23.97,720,472,no,folder_inference,auto_complete,no
archive (1)/train/Seborrheic Keratoses and other Benign Tumors/syringoma-35.jpg,archive (1),train,Seborrheic Keratoses and other Benign Tumors,benign_tumor,yes,fair,99.19,24.11,720,480,no,folder_inference,auto_complete,no
archive (1)/train/Seborrheic Keratoses and other Benign Tumors/syringoma-37.jpg,archive (1),train,Seborrheic Keratoses and other Benign Tumors,benign_tumor,yes,fair,92.43,23.69,720,480,no,folder_inference,auto_complete,no
archive (1)/train/Seborrheic Keratoses and other Benign Tumors/syringoma-39.jpg,archive (1),train,Seborrheic Keratoses and other Benign Tumors,benign_tumor,yes,fair,96.51,21.80,720,472,no,folder_inference,auto_complete,no
archive (1)/train/Seborrheic Keratoses and other Benign Tumors/syringoma-5.jpg,archive (1),train,Seborrheic Keratoses and other Benign Tumors,benign_tumor,yes,fair,187.01,19.00,720,482,no,folder_inference,auto_complete,no
archive (1)/train/Seborrheic Keratoses and other Benign Tumors/trichofolliculoma-1.jpg,archive (1),train,Seborrheic Keratoses and other Benign Tumors,benign_tumor,yes,poor,115.42,13.17,720,480,no,folder_inference,auto_complete,no
archive (1)/train/Seborrheic Keratoses and other Benign Tumors/trichofolliculoma-3.jpg,archive (1),train,Seborrheic Keratoses and other Benign Tumors,benign_tumor,yes,fair,89.83,24.01,480,720,no,folder_inference,auto_complete,no
archive (1)/train/Seborrheic Keratoses and other Benign Tumors/trichofolliculoma-4.jpg,archive (1),train,Seborrheic Keratoses and other Benign Tumors,benign_tumor,yes,poor,117.96,11.63,720,480,no,folder_inference,auto_complete,no
archive (1)/train/Seborrheic Keratoses and other Benign Tumors/xanthogranuloma-1.jpg,archive (1),train,Seborrheic Keratoses and other Benign Tumors,benign_tumor,yes,fair,48.18,31.30,720,464,no,folder_inference,auto_complete,no
archive (1)/train/Systemic Disease/26BirtHoggDube0911061.jpg,archive (1),train,Systemic Disease,systemic_manifestation,yes,fair,105.81,19.98,480,720,no,folder_inference,auto_complete,no
archive (1)/train/Systemic Disease/26Fibrofolliculoma0906041.jpg,archive (1),train,Systemic Disease,systemic_manifestation,yes,fair,88.65,18.99,720,480,no,folder_inference,auto_complete,no
archive (1)/train/Systemic Disease/26Fibrofolliculoma0906042.jpg,archive (1),train,Systemic Disease,systemic_manifestation,yes,fair,82.20,25.41,720,480,no,folder_inference,auto_complete,no
archive (1)/train/Systemic Disease/26Fibrofolliculoma0906044.jpg,archive (1),train,Systemic Disease,systemic_manifestation,yes,fair,87.33,21.07,720,480,no,folder_inference,auto_complete,no
archive (1)/train/Systemic Disease/26Fibrofolliculoma0906045.jpg,archive (1),train,Systemic Disease,systemic_manifestation,yes,fair,81.56,20.80,720,480,no,folder_inference,auto_complete,no
archive (1)/train/Systemic Disease/26Fibrofolliculoma0906046.jpg,archive (1),train,Systemic Disease,systemic_manifestation,yes,fair,73.44,22.61,720,480,no,folder_inference,auto_complete,no
archive (1)/train/Systemic Disease/26birtHogDube112204.jpg,archive (1),train,Systemic Disease,systemic_manifestation,yes,poor,85.07,13.68,720,480,no,folder_inference,auto_complete,no
archive (1)/train/Systemic Disease/26birtHogDube1122041.jpg,archive (1),train,Systemic Disease,systemic_manifestation,yes,fair,97.69,24.90,720,480,no,folder_inference,auto_complete,no
archive (1)/train/Systemic Disease/26birtHogDube1122042.jpg,archive (1),train,Systemic Disease,systemic_manifestation,yes,fair,112.92,23.52,480,720,no,folder_inference,auto_complete,no
archive (1)/train/Systemic Disease/26birtHogDube1122043.jpg,archive (1),train,Systemic Disease,systemic_manifestation,yes,fair,92.23,21.79,480,720,no,folder_inference,auto_complete,no
archive (1)/train/Systemic Disease/Eruptive-Xanthoma-3.jpg,archive (1),train,Systemic Disease,systemic_manifestation,yes,poor,150.39,11.59,720,472,no,folder_inference,auto_complete,no
archive (1)/train/Systemic Disease/Eruptive-Xanthoma-4.jpg,archive (1),train,Systemic Disease,systemic_manifestation,yes,fair,154.53,25.81,720,472,no,folder_inference,auto_complete,no
archive (1)/train/Systemic Disease/Eruptive-Xanthoma-5.jpg,archive (1),train,Systemic Disease,systemic_manifestation,yes,poor,149.51,10.31,720,472,no,folder_inference,auto_complete,no
archive (1)/train/Systemic Disease/Eruptive-Xanthoma-7.jpg,archive (1),train,Systemic Disease,systemic_manifestation,yes,poor,139.00,15.08,720,472,no,folder_inference,auto_complete,no
archive (1)/train/Systemic Disease/Hans-Schuller-Christian-3.jpg,archive (1),train,Systemic Disease,systemic_manifestation,yes,fair,35.21,41.29,720,513,no,folder_inference,auto_complete,no
archive (1)/train/Systemic Disease/acanthosis-nigricans-15.jpg,archive (1),train,Systemic Disease,systemic_manifestation,yes,fair,124.08,23.91,720,472,no,folder_inference,auto_complete,no
archive (1)/train/Systemic Disease/acanthosis-nigricans-19.jpg,archive (1),train,Systemic Disease,systemic_manifestation,yes,fair,105.83,23.63,720,480,no,folder_inference,auto_complete,no
archive (1)/train/Systemic Disease/acanthosis-nigricans-21.jpg,archive (1),train,Systemic Disease,systemic_manifestation,yes,fair,139.83,22.12,720,480,no,folder_inference,auto_complete,no
archive (1)/train/Systemic Disease/acanthosis-nigricans-22.jpg,archive (1),train,Systemic Disease,systemic_manifestation,yes,fair,146.98,19.46,720,480,no,folder_inference,auto_complete,no
archive (1)/train/Systemic Disease/acanthosis-nigricans-23.jpg,archive (1),train,Systemic Disease,systemic_manifestation,yes,poor,126.80,13.80,720,480,no,folder_inference,auto_complete,no
archive (1)/train/Systemic Disease/acanthosis-nigricans-24.jpg,archive (1),train,Systemic Disease,systemic_manifestation,yes,fair,112.48,20.58,720,472,no,folder_inference,auto_complete,no
archive (1)/train/Systemic Disease/acanthosis-nigricans-27.jpg,archive (1),train,Systemic Disease,systemic_manifestation,yes,poor,139.30,17.16,720,472,no,folder_inference,auto_complete,no
archive (1)/train/Systemic Disease/acanthosis-nigricans-28.jpg,archive (1),train,Systemic Disease,systemic_manifestation,yes,poor,121.97,13.67,720,472,no,folder_inference,auto_complete,no
archive (1)/train/Systemic Disease/acanthosis-nigricans-29.jpg,archive (1),train,Systemic Disease,systemic_manifestation,yes,fair,93.08,23.59,480,720,no,folder_inference,auto_complete,no
archive (1)/train/Systemic Disease/acanthosis-nigricans-3.jpg,archive (1),train,Systemic Disease,systemic_manifestation,yes,fair,115.76,24.22,720,472,no,folder_inference,auto_complete,no
archive (1)/train/Systemic Disease/acanthosis-nigricans-5.jpg,archive (1),train,Systemic Disease,systemic_manifestation,yes,fair,95.84,18.06,480,720,no,folder_inference,auto_complete,no
archive (1)/train/Systemic Disease/amyloidosis-26.jpg,archive (1),train,Systemic Disease,systemic_manifestation,yes,fair,162.77,23.55,720,487,no,folder_inference,auto_complete,no
archive (1)/train/Systemic Disease/cowden-disease-2.jpg,archive (1),train,Systemic Disease,systemic_manifestation,yes,poor,185.49,13.70,720,470,no,folder_inference,auto_complete,no
archive (1)/train/Systemic Disease/cowden-disease-8.jpg,archive (1),train,Systemic Disease,systemic_manifestation,yes,fair,146.30,25.23,720,446,no,folder_inference,auto_complete,no
archive (1)/train/Systemic Disease/cryoglobulinemia-5.jpg,archive (1),train,Systemic Disease,systemic_manifestation,yes,fair,206.35,33.13,720,470,no,folder_inference,auto_complete,no
archive (1)/train/Systemic Disease/cryoglobulinemia-6.jpg,archive (1),train,Systemic Disease,systemic_manifestation,yes,fair,36.98,49.08,720,480,no,folder_inference,auto_complete,no
archive (1)/train/Systemic Disease/degos-disease-2.jpg,archive (1),train,Systemic Disease,systemic_manifestation,yes,poor,168.90,15.78,720,484,no,folder_inference,auto_complete,no
archive (1)/train/Systemic Disease/elastosis-perferans-4.jpg,archive (1),train,Systemic Disease,systemic_manifestation,yes,poor,175.41,17.52,720,480,no,folder_inference,auto_complete,no
archive (1)/train/Systemic Disease/gout-10.jpg,archive (1),train,Systemic Disease,systemic_manifestation,yes,fair,54.04,60.99,720,480,no,folder_inference,auto_complete,no
archive (1)/train/Systemic Disease/gout-4.jpg,archive (1),train,Systemic Disease,systemic_manifestation,yes,poor,32.91,33.74,720,474,no,folder_inference,auto_complete,no
archive (1)/train/Systemic Disease/gout-6.jpg,archive (1),train,Systemic Disease,systemic_manifestation,yes,fair,46.39,38.14,720,480,no,folder_inference,auto_complete,no
archive (1)/train/Systemic Disease/granuloma-annulare-10.jpg,archive (1),train,Systemic Disease,systemic_manifestation,yes,fair,116.87,25.68,720,472,no,folder_inference,auto_complete,no
archive (1)/train/Systemic Disease/granuloma-annulare-101.jpg,archive (1),train,Systemic Disease,systemic_manifestation,yes,fair,45.80,45.76,720,485,no,folder_inference,auto_complete,no
archive (1)/train/Systemic Disease/granuloma-annulare-118.jpg,archive (1),train,Systemic Disease,systemic_manifestation,yes,fair,175.00,23.46,720,509,no,folder_inference,auto_complete,no
archive (1)/train/Systemic Disease/granuloma-annulare-127.jpg,archive (1),train,Systemic Disease,systemic_manifestation,yes,fair,54.85,60.74,720,484,no,folder_inference,auto_complete,no
archive (1)/train/Systemic Disease/granuloma-annulare-143.jpg,archive (1),train,Systemic Disease,systemic_manifestation,yes,fair,159.39,18.82,720,484,no,folder_inference,auto_complete,no
archive (1)/train/Systemic Disease/granuloma-annulare-146.jpg,archive (1),train,Systemic Disease,systemic_manifestation,yes,fair,151.25,24.37,720,484,no,folder_inference,auto_complete,no
